arm,K,batch,ctx,decode_toks,accept
k2,2,1,2000,158.6,3.0
k2,2,8,2000,766.8,3.0
k2,2,32,2000,2295.2,3.0
k2,2,1,8000,161.6,3.0
k2,2,8,8000,753.0,3.0
k2,2,1,14000,163.0,3.0
k2,2,8,14000,731.4,3.0
