arm,K,batch,ctx,decode_toks,accept
k2,2,1,2000,168.5,2.875
k2,2,8,2000,1031.8,2.642
k2,2,32,2000,3067.4,2.647
k2,2,1,8000,125.5,2.092
k2,2,8,8000,882.6,2.586
k2,2,32,8000,2425.1,2.709
k2,2,1,14000,164.7,2.759
k2,2,8,14000,811.1,2.7
