arm,K,batch,ctx,decode_toks,accept
k3,3,1,2000,150.9,3.857
k3,3,8,2000,1010.7,3.721
k3,3,32,2000,2770.1,3.614
k3,3,1,8000,101.4,2.54
k3,3,8,8000,761.8,3.633
k3,3,32,8000,2288.4,3.675
k3,3,1,14000,132.6,3.245
k3,3,8,14000,937.1,3.832
