arm,K,batch,ctx,decode_toks,accept
k2,2,1,2000,115.9,2.12
k2,2,8,2000,945.0,2.865
k2,2,32,2000,2771.3,2.806
k2,2,1,8000,144.8,2.597
k2,2,8,8000,791.2,2.607
k2,2,1,14000,153.4,2.667
k2,2,8,14000,743.9,2.638
k4,4,1,2000,83.6,2.65
k4,4,8,2000,853.2,4.552
k4,4,32,2000,2531.6,4.319
k4,4,1,8000,71.6,3.636
k4,4,8,8000,590.8,3.701
k4,4,1,14000,121.0,3.698
k4,4,8,14000,519.9,3.771
