arm,K,batch,ctx,decode_toks,accept
k2,2,1,2000,155.3,2.909
k2,2,8,2000,889.8,2.977
k2,2,32,2000,2784.9,2.958
k2,2,1,8000,159.5,2.875
k2,2,8,8000,752.4,2.723
k2,2,1,14000,156.7,2.927
k2,2,8,14000,679.2,2.739
k4,4,1,2000,141.7,4.765
k4,4,8,2000,888.8,4.912
k4,4,32,2000,2720.0,4.837
k4,4,1,8000,145.8,4.6
k4,4,8,8000,331.7,4.016
k4,4,1,14000,72.4,4.629
k4,4,8,14000,324.9,4.19
