arm,K,batch,ctx,decode_toks,accept
k2,2,1,2000,149.7,2.5
k2,2,8,2000,1096.0,2.788
k2,2,32,2000,3010.3,2.807
k2,2,1,8000,164.4,2.857
k2,2,8,8000,833.8,2.834
k2,2,32,8000,1627.3,2.85
k2,2,1,14000,167.6,2.981
k2,2,8,14000,683.9,2.817
k4,4,1,2000,139.9,3.721
k4,4,8,2000,1002.0,4.347
k4,4,32,2000,2751.8,4.355
k4,4,1,8000,157.4,4.324
k4,4,8,8000,778.7,4.457
k4,4,32,8000,1489.4,4.399
k4,4,1,14000,164.0,4.706
k4,4,8,14000,632.7,4.507
