arm,K,batch,ctx,decode_toks,accept
k2,2,1,2000,190.9,2.795
k2,2,8,2000,1257.5,2.836
k2,2,32,2000,3460.5,2.86
k2,2,1,8000,140.3,2.757
k2,2,8,8000,943.7,2.835
k2,2,32,8000,1743.3,2.855
k2,2,1,14000,178.5,2.856
k2,2,8,14000,758.8,2.886
k4,4,1,2000,191.6,4.297
k4,4,8,2000,1164.6,4.408
k4,4,32,2000,3201.0,4.521
k4,4,1,8000,175.8,4.237
k4,4,8,8000,916.6,4.423
k4,4,32,8000,1613.1,4.456
k4,4,1,14000,192.1,4.608
k4,4,8,14000,698.6,4.501
