arm,K,batch,ctx,decode_toks,accept
k2,2,1,2000,157.3,3.0
k2,2,8,2000,739.9,2.929
k2,2,32,2000,2083.7,2.921
k2,2,1,8000,158.7,2.981
k2,2,8,8000,738.9,2.911
k2,2,1,14000,147.8,2.729
k2,2,8,14000,740.9,2.876
k4,4,1,2000,130.3,4.909
k4,4,8,2000,683.6,4.711
k4,4,32,2000,2055.6,4.729
k4,4,1,8000,136.7,4.818
k4,4,8,8000,653.1,4.662
k4,4,1,14000,115.1,4.103
k4,4,8,14000,424.0,4.486
