arm,K,batch,ctx,decode_toks,accept
k2,2,1,2000,95.0,1.656
k2,2,8,2000,600.4,1.674
k2,2,32,2000,1521.4,1.661
k2,2,1,8000,101.6,1.807
k2,2,8,8000,576.8,2.044
k2,2,32,8000,1107.9,1.982
k2,2,1,14000,91.5,1.713
k2,2,8,14000,495.0,2.054
k4,4,1,2000,64.9,1.828
k4,4,8,2000,372.0,1.766
k4,4,32,2000,937.0,1.787
k4,4,1,8000,68.5,1.988
k4,4,8,8000,394.4,2.427
k4,4,32,8000,728.7,2.305
k4,4,1,14000,62.7,1.94
k4,4,8,14000,296.1,2.259
