arm,K,batch,ctx,decode_toks,accept
k2,2,1,2000,146.4,2.712
k2,2,8,2000,976.2,2.903
k2,2,32,2000,2990.2,2.906
k2,2,1,8000,149.0,2.875
k2,2,8,8000,808.6,2.86
k2,2,32,8000,1581.2,2.866
k2,2,1,14000,162.2,3.0
k2,2,8,14000,743.0,2.91
