arm,K,batch,ctx,decode_toks,accept
k2,2,1,2000,168.8,2.839
k2,2,8,2000,1087.1,2.754
k2,2,32,2000,3370.5,2.746
k2,2,1,8000,175.1,2.891
k2,2,8,8000,949.9,2.742
k2,2,32,8000,2424.9,2.724
k2,2,1,14000,164.7,2.776
k2,2,8,14000,851.7,2.626
k4,4,1,2000,173.1,4.676
k4,4,8,2000,912.2,4.057
k4,4,32,2000,2915.9,4.146
k4,4,1,8000,160.9,4.378
k4,4,8,8000,787.7,4.189
k4,4,32,8000,2160.2,4.097
k4,4,1,14000,160.3,4.417
k4,4,8,14000,815.1,3.914
