arm,K,batch,ctx,decode_toks,accept
k2,2,1,2000,173.0,2.639
k2,2,8,2000,1265.3,2.771
k2,2,32,2000,3394.0,2.769
k2,2,1,8000,191.5,2.824
k2,2,8,8000,942.5,2.841
k2,2,32,8000,1752.4,2.812
k2,2,1,14000,185.6,2.891
k2,2,8,14000,718.7,2.777
