arm,K,batch,ctx,decode_toks,accept
k2,2,1,2000,138.6,2.839
k2,2,1,4000,106.1,2.178
k2,2,1,6000,120.8,2.484
k2,2,1,7000,132.1,2.729
k2,2,1,8000,104.4,2.12
k2,2,1,9000,142.5,2.944
k2,2,1,10000,135.3,2.825
k2,2,1,12000,106.5,2.208
k2,2,1,14000,129.2,2.683
