arm,K,batch,ctx,decode_toks,accept
k2,2,1,2000,165.5,2.875
k2,2,8,2000,1115.9,2.819
k2,2,32,2000,2950.1,2.852
k2,2,1,8000,172.2,2.963
k2,2,8,8000,941.4,2.731
k2,2,32,8000,2172.9,2.771
k2,2,1,14000,153.8,2.683
k2,2,8,14000,758.3,2.685
k4,4,1,2000,143.6,4.0
k4,4,8,2000,1001.8,4.405
k4,4,32,2000,2663.9,4.454
k4,4,1,8000,155.2,4.297
k4,4,8,8000,863.7,4.276
k4,4,32,8000,2095.4,4.293
k4,4,1,14000,149.5,4.154
k4,4,8,14000,861.4,4.359
