arm,K,batch,ctx,decode_toks,accept
k2,2,1,2000,164.2,2.607
k2,2,8,2000,1091.8,2.598
k2,2,32,2000,3047.7,2.538
k2,2,1,8000,135.4,2.12
k2,2,8,8000,938.1,2.571
k2,2,32,8000,2421.4,2.646
k2,2,1,14000,163.0,2.597
k2,2,8,14000,850.2,2.662
