arm,K,batch,ctx,decode_toks,accept
k2,2,1,2000,109.9,1.917
k2,2,8,2000,647.8,1.813
k2,2,32,2000,2022.0,1.831
k2,2,1,8000,100.1,1.75
k2,2,8,8000,723.9,2.053
k2,2,32,8000,1621.5,2.007
k2,2,1,14000,102.3,1.778
k2,2,8,14000,581.4,1.965
k4,4,1,2000,70.8,1.975
k4,4,8,2000,408.4,1.888
k4,4,32,2000,1283.9,1.955
k4,4,1,8000,64.6,1.809
k4,4,8,8000,485.4,2.448
k4,4,32,8000,1181.8,2.341
k4,4,1,14000,68.0,1.929
k4,4,8,14000,394.2,2.171
