arm,K,batch,ctx,decode_toks,accept
k2,2,1,2000,90.1,2.981
k2,2,8,2000,604.6,2.957
k2,2,32,2000,717.9,2.95
k2,2,1,8000,88.7,2.927
k2,2,8,8000,561.5,2.914
k2,2,32,8000,715.8,2.899
k2,2,1,14000,99.8,2.981
k2,2,8,14000,588.3,2.95
