arm,K,batch,ctx,decode_toks,accept
k2,2,1,2000,183.6,2.875
k2,2,8,2000,1244.8,2.83
k2,2,32,2000,3147.6,2.837
k2,2,1,8000,193.3,2.944
k2,2,8,8000,1127.0,2.894
k2,2,32,8000,2324.2,2.836
k2,2,1,14000,168.2,2.639
k2,2,8,14000,991.1,2.799
k4,4,1,2000,184.7,4.6
k4,4,8,2000,1181.8,4.431
k4,4,32,2000,2891.8,4.473
k4,4,1,8000,189.0,4.571
k4,4,8,8000,1056.7,4.526
k4,4,32,8000,2356.5,4.456
k4,4,1,14000,152.6,3.791
k4,4,8,14000,933.4,4.324
