arm,K,batch,ctx,decode_toks,accept
k2,2,1,2000,151.4,3.0
k2,2,8,2000,1076.9,2.977
k2,2,32,2000,3212.9,2.992
k2,2,1,8000,149.3,3.0
k2,2,8,8000,841.0,2.974
k2,2,32,8000,1750.5,2.997
k2,2,1,14000,142.6,3.0
k2,2,8,14000,687.2,2.99
k4,4,1,2000,148.7,5.0
k4,4,8,2000,1018.4,4.876
k4,4,32,2000,3150.6,5.0
k4,4,1,8000,146.1,5.0
k4,4,8,8000,796.0,4.904
k4,4,32,8000,1727.8,5.0
k4,4,1,14000,141.3,5.0
k4,4,8,14000,662.3,4.905
