arm,K,batch,ctx,decode_toks,accept
k2,2,1,2000,158.4,2.981
k2,2,8,2000,849.6,2.981
k2,2,32,2000,2585.0,2.964
k2,2,1,8000,158.0,2.807
k2,2,8,8000,730.0,2.722
k2,2,1,14000,162.7,2.927
k2,2,8,14000,678.4,2.741
k4,4,1,2000,78.7,4.909
k4,4,8,2000,776.9,4.95
k4,4,32,2000,2449.4,4.869
k4,4,1,8000,92.1,4.528
k4,4,8,8000,479.6,4.035
k4,4,1,14000,116.8,4.5
k4,4,8,14000,315.0,4.214
