arm,K,batch,ctx,decode_toks,accept
k2,2,1,2000,135.0,2.825
k2,2,8,2000,998.4,2.904
k2,2,32,2000,3098.6,2.901
k2,2,1,8000,141.6,2.891
k2,2,8,8000,855.8,2.854
k2,2,32,8000,2327.3,2.867
k2,2,1,14000,130.0,2.639
k2,2,8,14000,769.2,2.764
k4,4,1,2000,119.0,4.154
k4,4,8,2000,924.0,4.703
k4,4,32,2000,2680.6,4.657
k4,4,1,8000,118.7,4.128
k4,4,8,8000,728.7,4.352
k4,4,32,8000,2242.8,4.474
k4,4,1,14000,111.3,3.744
k4,4,8,14000,485.4,3.78
