arm,K,batch,ctx,decode_toks,accept
k2,2,1,2000,163.0,2.839
k2,2,8,2000,1100.7,2.8
k2,2,32,2000,3164.0,2.794
k2,2,1,8000,157.2,2.789
k2,2,8,8000,948.6,2.728
k2,2,32,8000,2437.0,2.748
k2,2,1,14000,157.9,2.776
k2,2,8,14000,844.7,2.655
k4,4,1,2000,155.8,4.417
k4,4,8,2000,942.4,4.278
k4,4,32,2000,2908.0,4.302
k4,4,1,8000,146.8,4.263
k4,4,8,8000,846.2,4.211
k4,4,32,8000,2143.2,4.164
k4,4,1,14000,156.4,4.297
k4,4,8,14000,768.0,3.911
