arm,K,batch,ctx,decode_toks,accept
k2,2,1,2000,182.0,2.712
k2,2,8,2000,1291.9,2.781
k2,2,32,2000,3286.0,2.79
k2,2,1,8000,184.4,2.789
k2,2,8,8000,972.2,2.858
k2,2,32,8000,1798.7,2.837
k2,2,1,14000,174.2,2.807
k2,2,8,14000,784.2,2.827
k4,4,1,2000,174.1,4.077
k4,4,8,2000,1151.1,4.191
k4,4,32,2000,2939.3,4.298
k4,4,1,8000,170.0,4.128
k4,4,8,8000,937.5,4.538
k4,4,32,8000,1640.8,4.472
k4,4,1,14000,166.3,4.289
k4,4,8,14000,728.4,4.406
