arm,K,batch,ctx,decode_toks,accept
k2,2,1,2000,153.8,2.963
k2,2,8,2000,795.9,2.91
k2,2,32,2000,2496.4,2.926
k2,2,1,8000,162.0,2.981
k2,2,8,8000,796.9,2.903
k2,2,1,14000,146.2,2.639
k2,2,8,14000,797.9,2.856
k4,4,1,2000,136.1,5.0
k4,4,8,2000,767.3,4.731
k4,4,32,2000,2506.1,4.742
k4,4,1,8000,143.9,4.818
k4,4,8,8000,686.4,4.617
k4,4,1,14000,117.4,4.0
k4,4,8,14000,787.2,4.497
