arm,K,batch,ctx,decode_toks,accept
k2,2,1,2000,147.5,2.981
k2,2,8,2000,1042.4,2.963
k2,2,32,2000,3156.2,2.988
k2,2,1,8000,146.6,2.927
k2,2,8,8000,905.7,2.896
k2,2,32,8000,2313.8,2.899
k2,2,1,14000,135.7,2.712
k2,2,8,14000,841.3,2.861
