arm,K,batch,ctx,decode_toks,accept
k2,2,1,2000,171.0,2.981
k2,2,8,2000,725.7,2.709
k2,2,32,2000,2656.0,2.744
k2,2,1,8000,176.4,2.839
k2,2,8,8000,840.3,2.771
k2,2,1,14000,174.2,2.825
k2,2,8,14000,810.7,2.801
k4,4,1,2000,151.8,4.848
k4,4,8,2000,693.7,4.036
k4,4,32,2000,2428.1,4.162
k4,4,1,8000,87.4,4.351
k4,4,8,8000,771.4,4.322
k4,4,1,14000,157.6,4.765
k4,4,8,14000,757.9,4.166
