arm,K,batch,ctx,decode_toks,accept
k2,2,1,2000,145.2,2.825
k2,2,8,2000,1061.0,2.879
k2,2,32,2000,3042.6,2.883
k2,2,1,8000,149.1,2.891
k2,2,8,8000,924.0,2.87
k2,2,32,8000,2279.3,2.873
k2,2,1,14000,142.7,2.825
k2,2,8,14000,830.0,2.811
k4,4,1,2000,128.4,4.154
k4,4,8,2000,963.7,4.537
k4,4,32,2000,2838.4,4.617
k4,4,1,8000,140.3,4.472
k4,4,8,8000,884.5,4.493
k4,4,32,8000,2134.5,4.461
k4,4,1,14000,126.0,4.05
k4,4,8,14000,781.8,4.326
