arm,K,batch,ctx,decode_toks,accept
k2,2,1,2000,159.5,3.0
k2,2,8,2000,789.9,3.0
k2,2,32,2000,2322.8,3.0
k2,2,1,8000,153.3,3.0
k2,2,8,8000,759.7,3.0
k2,2,1,14000,162.1,3.0
k2,2,8,14000,730.9,3.0
k4,4,1,2000,134.7,5.0
k4,4,8,2000,736.5,4.975
k4,4,32,2000,2164.2,4.941
k4,4,1,8000,137.6,5.0
k4,4,8,8000,711.7,4.945
k4,4,1,14000,134.8,5.0
k4,4,8,14000,431.8,4.961
