arm,K,batch,ctx,decode_toks,accept
k2,2,1,2000,184.6,2.807
k2,2,8,2000,1276.7,2.892
k2,2,32,2000,3397.6,2.909
k2,2,1,8000,181.6,2.846
k2,2,8,8000,933.9,2.903
k2,2,32,8000,1716.6,2.913
k2,2,1,14000,182.7,2.944
k2,2,8,14000,740.6,2.895
k4,4,1,2000,179.4,4.277
k4,4,8,2000,1263.6,4.642
k4,4,32,2000,3304.5,4.703
k4,4,1,8000,195.6,4.676
k4,4,8,8000,900.9,4.679
k4,4,32,8000,1643.9,4.713
k4,4,1,14000,184.8,4.765
k4,4,8,14000,700.9,4.665
