arm,K,batch,ctx,decode_toks,accept
k2,2,1,2000,84.9,2.927
k2,2,8,2000,900.1,2.825
k2,2,32,2000,2789.4,2.815
k2,2,1,8000,185.0,2.91
k2,2,8,8000,871.3,2.767
k2,2,1,14000,169.9,2.758
k2,2,8,14000,794.4,2.699
k4,4,1,2000,151.4,4.765
k4,4,8,2000,893.4,4.485
k4,4,32,2000,2490.4,4.312
k4,4,1,8000,155.3,4.543
k4,4,8,8000,776.5,4.266
k4,4,1,14000,143.3,4.154
k4,4,8,14000,738.3,4.24
