arm,K,batch,ctx,decode_toks,accept
k2,2,1,2000,153.3,2.909
k2,2,8,2000,809.0,2.836
k2,2,32,2000,2522.9,2.819
k2,2,1,8000,121.2,2.105
k2,2,8,8000,623.2,2.503
k2,2,1,14000,163.1,2.789
k2,2,8,14000,793.5,2.765
k4,4,1,2000,137.4,4.543
k4,4,8,2000,786.2,4.541
k4,4,32,2000,2225.1,4.349
k4,4,1,8000,74.4,2.424
k4,4,8,8000,457.4,3.592
k4,4,1,14000,132.6,4.378
k4,4,8,14000,746.7,4.353
