model,refs,layer,head,window,beyond_mass
Qwen/Qwen3-32B,c4,19,13,128,0.006749
Qwen/Qwen3-32B,c4,19,13,512,0.004661
Qwen/Qwen3-32B,c4,19,13,2048,0.000476
Qwen/Qwen3-32B,c4,19,14,128,0.031682
Qwen/Qwen3-32B,c4,19,14,512,0.019132
Qwen/Qwen3-32B,c4,19,14,2048,0.001771
Qwen/Qwen3-32B,c4,19,15,128,0.061761
Qwen/Qwen3-32B,c4,19,15,512,0.035388
Qwen/Qwen3-32B,c4,19,15,2048,0.004152
Qwen/Qwen3-32B,c4,19,16,128,0.046470
Qwen/Qwen3-32B,c4,19,16,512,0.025312
Qwen/Qwen3-32B,c4,19,16,2048,0.003281
Qwen/Qwen3-32B,c4,19,17,128,0.045920
Qwen/Qwen3-32B,c4,19,17,512,0.025602
Qwen/Qwen3-32B,c4,19,17,2048,0.004787
Qwen/Qwen3-32B,c4,19,18,128,0.031422
Qwen/Qwen3-32B,c4,19,18,512,0.021088
Qwen/Qwen3-32B,c4,19,18,2048,0.004186
Qwen/Qwen3-32B,c4,19,19,128,0.033461
Qwen/Qwen3-32B,c4,19,19,512,0.018680
Qwen/Qwen3-32B,c4,19,19,2048,0.004547
Qwen/Qwen3-32B,c4,19,20,128,0.049063
Qwen/Qwen3-32B,c4,19,20,512,0.025773
Qwen/Qwen3-32B,c4,19,20,2048,0.004667
Qwen/Qwen3-32B,c4,19,21,128,0.050164
Qwen/Qwen3-32B,c4,19,21,512,0.027915
Qwen/Qwen3-32B,c4,19,21,2048,0.004175
Qwen/Qwen3-32B,c4,19,22,128,0.181916
Qwen/Qwen3-32B,c4,19,22,512,0.097164
Qwen/Qwen3-32B,c4,19,22,2048,0.012132
Qwen/Qwen3-32B,c4,19,23,128,0.055246
Qwen/Qwen3-32B,c4,19,23,512,0.032680
Qwen/Qwen3-32B,c4,19,23,2048,0.004853
Qwen/Qwen3-32B,c4,19,24,128,0.047525
Qwen/Qwen3-32B,c4,19,24,512,0.019198
Qwen/Qwen3-32B,c4,19,24,2048,0.003188
Qwen/Qwen3-32B,c4,19,25,128,0.000277
Qwen/Qwen3-32B,c4,19,25,512,0.000243
Qwen/Qwen3-32B,c4,19,25,2048,0.000037
Qwen/Qwen3-32B,c4,19,26,128,0.008095
Qwen/Qwen3-32B,c4,19,26,512,0.004185
Qwen/Qwen3-32B,c4,19,26,2048,0.001961
Qwen/Qwen3-32B,c4,19,27,128,0.045352
Qwen/Qwen3-32B,c4,19,27,512,0.011220
Qwen/Qwen3-32B,c4,19,27,2048,0.001476
Qwen/Qwen3-32B,c4,19,28,128,0.002957
Qwen/Qwen3-32B,c4,19,28,512,0.003298
Qwen/Qwen3-32B,c4,19,28,2048,0.000560
Qwen/Qwen3-32B,c4,19,29,128,0.011720
Qwen/Qwen3-32B,c4,19,29,512,0.004600
Qwen/Qwen3-32B,c4,19,29,2048,0.001923
Qwen/Qwen3-32B,c4,19,30,128,0.085144
Qwen/Qwen3-32B,c4,19,30,512,0.048132
Qwen/Qwen3-32B,c4,19,30,2048,0.008056
Qwen/Qwen3-32B,c4,19,31,128,0.047878
Qwen/Qwen3-32B,c4,19,31,512,0.023021
Qwen/Qwen3-32B,c4,19,31,2048,0.003227
Qwen/Qwen3-32B,c4,19,32,128,0.064012
Qwen/Qwen3-32B,c4,19,32,512,0.025662
Qwen/Qwen3-32B,c4,19,32,2048,0.002981
Qwen/Qwen3-32B,c4,19,33,128,0.015178
Qwen/Qwen3-32B,c4,19,33,512,0.009569
Qwen/Qwen3-32B,c4,19,33,2048,0.001666
Qwen/Qwen3-32B,c4,19,34,128,0.242678
Qwen/Qwen3-32B,c4,19,34,512,0.164014
Qwen/Qwen3-32B,c4,19,34,2048,0.049678
Qwen/Qwen3-32B,c4,19,35,128,0.115409
Qwen/Qwen3-32B,c4,19,35,512,0.089095
Qwen/Qwen3-32B,c4,19,35,2048,0.014820
Qwen/Qwen3-32B,c4,19,36,128,0.099919
Qwen/Qwen3-32B,c4,19,36,512,0.051988
Qwen/Qwen3-32B,c4,19,36,2048,0.008470
Qwen/Qwen3-32B,c4,19,37,128,0.020482
Qwen/Qwen3-32B,c4,19,37,512,0.010738
Qwen/Qwen3-32B,c4,19,37,2048,0.003254
Qwen/Qwen3-32B,c4,19,38,128,0.022278
Qwen/Qwen3-32B,c4,19,38,512,0.019278
Qwen/Qwen3-32B,c4,19,38,2048,0.005582
Qwen/Qwen3-32B,c4,19,39,128,0.051213
Qwen/Qwen3-32B,c4,19,39,512,0.028033
Qwen/Qwen3-32B,c4,19,39,2048,0.004259
Qwen/Qwen3-32B,c4,19,40,128,0.025554
Qwen/Qwen3-32B,c4,19,40,512,0.018839
Qwen/Qwen3-32B,c4,19,40,2048,0.003110
Qwen/Qwen3-32B,c4,19,41,128,0.019851
Qwen/Qwen3-32B,c4,19,41,512,0.015701
Qwen/Qwen3-32B,c4,19,41,2048,0.003328
Qwen/Qwen3-32B,c4,19,42,128,0.032114
Qwen/Qwen3-32B,c4,19,42,512,0.023767
Qwen/Qwen3-32B,c4,19,42,2048,0.003403
Qwen/Qwen3-32B,c4,19,43,128,0.068512
Qwen/Qwen3-32B,c4,19,43,512,0.044503
Qwen/Qwen3-32B,c4,19,43,2048,0.004796
Qwen/Qwen3-32B,c4,19,44,128,0.082743
Qwen/Qwen3-32B,c4,19,44,512,0.054327
Qwen/Qwen3-32B,c4,19,44,2048,0.007969
Qwen/Qwen3-32B,c4,19,45,128,0.024432
Qwen/Qwen3-32B,c4,19,45,512,0.017811
Qwen/Qwen3-32B,c4,19,45,2048,0.001462
Qwen/Qwen3-32B,c4,19,46,128,0.067650
Qwen/Qwen3-32B,c4,19,46,512,0.046583
Qwen/Qwen3-32B,c4,19,46,2048,0.005947
Qwen/Qwen3-32B,c4,19,47,128,0.062376
Qwen/Qwen3-32B,c4,19,47,512,0.044654
Qwen/Qwen3-32B,c4,19,47,2048,0.006795
Qwen/Qwen3-32B,c4,19,48,128,0.068530
Qwen/Qwen3-32B,c4,19,48,512,0.042204
Qwen/Qwen3-32B,c4,19,48,2048,0.004953
Qwen/Qwen3-32B,c4,19,49,128,0.065771
Qwen/Qwen3-32B,c4,19,49,512,0.035883
Qwen/Qwen3-32B,c4,19,49,2048,0.002411
Qwen/Qwen3-32B,c4,19,50,128,0.058841
Qwen/Qwen3-32B,c4,19,50,512,0.035516
Qwen/Qwen3-32B,c4,19,50,2048,0.003200
Qwen/Qwen3-32B,c4,19,51,128,0.129735
Qwen/Qwen3-32B,c4,19,51,512,0.074856
Qwen/Qwen3-32B,c4,19,51,2048,0.006208
Qwen/Qwen3-32B,c4,19,52,128,0.071755
Qwen/Qwen3-32B,c4,19,52,512,0.039778
Qwen/Qwen3-32B,c4,19,52,2048,0.003093
Qwen/Qwen3-32B,c4,19,53,128,0.073692
Qwen/Qwen3-32B,c4,19,53,512,0.042688
Qwen/Qwen3-32B,c4,19,53,2048,0.002500
Qwen/Qwen3-32B,c4,19,54,128,0.084350
Qwen/Qwen3-32B,c4,19,54,512,0.041079
Qwen/Qwen3-32B,c4,19,54,2048,0.002477
Qwen/Qwen3-32B,c4,19,55,128,0.075709
Qwen/Qwen3-32B,c4,19,55,512,0.042770
Qwen/Qwen3-32B,c4,19,55,2048,0.002299
Qwen/Qwen3-32B,c4,19,56,128,0.049194
Qwen/Qwen3-32B,c4,19,56,512,0.014835
Qwen/Qwen3-32B,c4,19,56,2048,0.001632
Qwen/Qwen3-32B,c4,19,57,128,0.212455
Qwen/Qwen3-32B,c4,19,57,512,0.115046
Qwen/Qwen3-32B,c4,19,57,2048,0.033328
Qwen/Qwen3-32B,c4,19,58,128,0.264691
Qwen/Qwen3-32B,c4,19,58,512,0.118513
Qwen/Qwen3-32B,c4,19,58,2048,0.014253
Qwen/Qwen3-32B,c4,19,59,128,0.035007
Qwen/Qwen3-32B,c4,19,59,512,0.022282
Qwen/Qwen3-32B,c4,19,59,2048,0.001908
Qwen/Qwen3-32B,c4,19,60,128,0.146491
Qwen/Qwen3-32B,c4,19,60,512,0.073782
Qwen/Qwen3-32B,c4,19,60,2048,0.007139
Qwen/Qwen3-32B,c4,19,61,128,0.143207
Qwen/Qwen3-32B,c4,19,61,512,0.054180
Qwen/Qwen3-32B,c4,19,61,2048,0.005385
Qwen/Qwen3-32B,c4,19,62,128,0.094380
Qwen/Qwen3-32B,c4,19,62,512,0.064455
Qwen/Qwen3-32B,c4,19,62,2048,0.006649
Qwen/Qwen3-32B,c4,19,63,128,0.115617
Qwen/Qwen3-32B,c4,19,63,512,0.045767
Qwen/Qwen3-32B,c4,19,63,2048,0.004017
Qwen/Qwen3-32B,c4,20,0,128,0.363419
Qwen/Qwen3-32B,c4,20,0,512,0.210850
Qwen/Qwen3-32B,c4,20,0,2048,0.048344
Qwen/Qwen3-32B,c4,20,1,128,0.046940
Qwen/Qwen3-32B,c4,20,1,512,0.017580
Qwen/Qwen3-32B,c4,20,1,2048,0.004700
Qwen/Qwen3-32B,c4,20,2,128,0.210121
Qwen/Qwen3-32B,c4,20,2,512,0.072053
Qwen/Qwen3-32B,c4,20,2,2048,0.013291
Qwen/Qwen3-32B,c4,20,3,128,0.197724
Qwen/Qwen3-32B,c4,20,3,512,0.128530
Qwen/Qwen3-32B,c4,20,3,2048,0.038779
Qwen/Qwen3-32B,c4,20,4,128,0.063779
Qwen/Qwen3-32B,c4,20,4,512,0.040466
Qwen/Qwen3-32B,c4,20,4,2048,0.017923
Qwen/Qwen3-32B,c4,20,5,128,0.260876
Qwen/Qwen3-32B,c4,20,5,512,0.089413
Qwen/Qwen3-32B,c4,20,5,2048,0.014447
Qwen/Qwen3-32B,c4,20,6,128,0.057255
Qwen/Qwen3-32B,c4,20,6,512,0.034459
Qwen/Qwen3-32B,c4,20,6,2048,0.008557
Qwen/Qwen3-32B,c4,20,7,128,0.138180
Qwen/Qwen3-32B,c4,20,7,512,0.044538
Qwen/Qwen3-32B,c4,20,7,2048,0.008867
Qwen/Qwen3-32B,c4,20,8,128,0.003606
Qwen/Qwen3-32B,c4,20,8,512,0.003135
Qwen/Qwen3-32B,c4,20,8,2048,0.000176
Qwen/Qwen3-32B,c4,20,9,128,0.000824
Qwen/Qwen3-32B,c4,20,9,512,0.000724
Qwen/Qwen3-32B,c4,20,9,2048,0.000192
Qwen/Qwen3-32B,c4,20,10,128,0.042407
Qwen/Qwen3-32B,c4,20,10,512,0.018913
Qwen/Qwen3-32B,c4,20,10,2048,0.003724
Qwen/Qwen3-32B,c4,20,11,128,0.000693
Qwen/Qwen3-32B,c4,20,11,512,0.000582
Qwen/Qwen3-32B,c4,20,11,2048,0.000151
Qwen/Qwen3-32B,c4,20,12,128,0.000221
Qwen/Qwen3-32B,c4,20,12,512,0.000137
Qwen/Qwen3-32B,c4,20,12,2048,0.000003
Qwen/Qwen3-32B,c4,20,13,128,0.073961
Qwen/Qwen3-32B,c4,20,13,512,0.032085
Qwen/Qwen3-32B,c4,20,13,2048,0.005262
Qwen/Qwen3-32B,c4,20,14,128,0.046026
Qwen/Qwen3-32B,c4,20,14,512,0.025608
Qwen/Qwen3-32B,c4,20,14,2048,0.005060
Qwen/Qwen3-32B,c4,20,15,128,0.007133
Qwen/Qwen3-32B,c4,20,15,512,0.004043
Qwen/Qwen3-32B,c4,20,15,2048,0.000945
Qwen/Qwen3-32B,c4,20,16,128,0.055738
Qwen/Qwen3-32B,c4,20,16,512,0.033594
Qwen/Qwen3-32B,c4,20,16,2048,0.007152
Qwen/Qwen3-32B,c4,20,17,128,0.049189
Qwen/Qwen3-32B,c4,20,17,512,0.027883
Qwen/Qwen3-32B,c4,20,17,2048,0.006679
Qwen/Qwen3-32B,c4,20,18,128,0.037294
Qwen/Qwen3-32B,c4,20,18,512,0.033640
Qwen/Qwen3-32B,c4,20,18,2048,0.008770
Qwen/Qwen3-32B,c4,20,19,128,0.068742
Qwen/Qwen3-32B,c4,20,19,512,0.027962
Qwen/Qwen3-32B,c4,20,19,2048,0.007262
Qwen/Qwen3-32B,c4,20,20,128,0.026640
Qwen/Qwen3-32B,c4,20,20,512,0.007350
Qwen/Qwen3-32B,c4,20,20,2048,0.001122
Qwen/Qwen3-32B,c4,20,21,128,0.159848
Qwen/Qwen3-32B,c4,20,21,512,0.131372
Qwen/Qwen3-32B,c4,20,21,2048,0.040421
Qwen/Qwen3-32B,c4,20,22,128,0.004901
Qwen/Qwen3-32B,c4,20,22,512,0.004201
Qwen/Qwen3-32B,c4,20,22,2048,0.001230
Qwen/Qwen3-32B,c4,20,23,128,0.044717
Qwen/Qwen3-32B,c4,20,23,512,0.027914
Qwen/Qwen3-32B,c4,20,23,2048,0.003633
Qwen/Qwen3-32B,c4,20,24,128,0.006915
Qwen/Qwen3-32B,c4,20,24,512,0.005986
Qwen/Qwen3-32B,c4,20,24,2048,0.001774
Qwen/Qwen3-32B,c4,20,25,128,0.079103
Qwen/Qwen3-32B,c4,20,25,512,0.042152
Qwen/Qwen3-32B,c4,20,25,2048,0.007865
Qwen/Qwen3-32B,c4,20,26,128,0.059362
Qwen/Qwen3-32B,c4,20,26,512,0.033031
Qwen/Qwen3-32B,c4,20,26,2048,0.003311
Qwen/Qwen3-32B,c4,20,27,128,0.013048
Qwen/Qwen3-32B,c4,20,27,512,0.008350
Qwen/Qwen3-32B,c4,20,27,2048,0.002584
Qwen/Qwen3-32B,c4,20,28,128,0.116525
Qwen/Qwen3-32B,c4,20,28,512,0.070180
Qwen/Qwen3-32B,c4,20,28,2048,0.012003
Qwen/Qwen3-32B,c4,20,29,128,0.154506
Qwen/Qwen3-32B,c4,20,29,512,0.058559
Qwen/Qwen3-32B,c4,20,29,2048,0.006501
Qwen/Qwen3-32B,c4,20,30,128,0.013676
Qwen/Qwen3-32B,c4,20,30,512,0.010996
Qwen/Qwen3-32B,c4,20,30,2048,0.002649
Qwen/Qwen3-32B,c4,20,31,128,0.334695
Qwen/Qwen3-32B,c4,20,31,512,0.221084
Qwen/Qwen3-32B,c4,20,31,2048,0.037551
Qwen/Qwen3-32B,c4,20,32,128,0.223726
Qwen/Qwen3-32B,c4,20,32,512,0.120007
Qwen/Qwen3-32B,c4,20,32,2048,0.018019
Qwen/Qwen3-32B,c4,20,33,128,0.022583
Qwen/Qwen3-32B,c4,20,33,512,0.011814
Qwen/Qwen3-32B,c4,20,33,2048,0.002379
Qwen/Qwen3-32B,c4,20,34,128,0.013497
Qwen/Qwen3-32B,c4,20,34,512,0.007700
Qwen/Qwen3-32B,c4,20,34,2048,0.001991
Qwen/Qwen3-32B,c4,20,35,128,0.054211
Qwen/Qwen3-32B,c4,20,35,512,0.019930
Qwen/Qwen3-32B,c4,20,35,2048,0.002326
Qwen/Qwen3-32B,c4,20,36,128,0.049928
Qwen/Qwen3-32B,c4,20,36,512,0.022288
Qwen/Qwen3-32B,c4,20,36,2048,0.002957
Qwen/Qwen3-32B,c4,20,37,128,0.025629
Qwen/Qwen3-32B,c4,20,37,512,0.015208
Qwen/Qwen3-32B,c4,20,37,2048,0.005971
Qwen/Qwen3-32B,c4,20,38,128,0.112759
Qwen/Qwen3-32B,c4,20,38,512,0.051041
Qwen/Qwen3-32B,c4,20,38,2048,0.008838
Qwen/Qwen3-32B,c4,20,39,128,0.024995
Qwen/Qwen3-32B,c4,20,39,512,0.015481
Qwen/Qwen3-32B,c4,20,39,2048,0.005145
Qwen/Qwen3-32B,c4,20,40,128,0.025950
Qwen/Qwen3-32B,c4,20,40,512,0.013921
Qwen/Qwen3-32B,c4,20,40,2048,0.003942
Qwen/Qwen3-32B,c4,20,41,128,0.047052
Qwen/Qwen3-32B,c4,20,41,512,0.024572
Qwen/Qwen3-32B,c4,20,41,2048,0.008104
Qwen/Qwen3-32B,c4,20,42,128,0.306113
Qwen/Qwen3-32B,c4,20,42,512,0.194721
Qwen/Qwen3-32B,c4,20,42,2048,0.042955
Qwen/Qwen3-32B,c4,20,43,128,0.047617
Qwen/Qwen3-32B,c4,20,43,512,0.029070
Qwen/Qwen3-32B,c4,20,43,2048,0.008173
Qwen/Qwen3-32B,c4,20,44,128,0.026554
Qwen/Qwen3-32B,c4,20,44,512,0.014067
Qwen/Qwen3-32B,c4,20,44,2048,0.005027
Qwen/Qwen3-32B,c4,20,45,128,0.227362
Qwen/Qwen3-32B,c4,20,45,512,0.124357
Qwen/Qwen3-32B,c4,20,45,2048,0.031186
Qwen/Qwen3-32B,c4,20,46,128,0.041990
Qwen/Qwen3-32B,c4,20,46,512,0.027399
Qwen/Qwen3-32B,c4,20,46,2048,0.006468
Qwen/Qwen3-32B,c4,20,47,128,0.094293
Qwen/Qwen3-32B,c4,20,47,512,0.041295
Qwen/Qwen3-32B,c4,20,47,2048,0.008642
Qwen/Qwen3-32B,c4,20,48,128,0.012218
Qwen/Qwen3-32B,c4,20,48,512,0.007992
Qwen/Qwen3-32B,c4,20,48,2048,0.002044
Qwen/Qwen3-32B,c4,20,49,128,0.036915
Qwen/Qwen3-32B,c4,20,49,512,0.025156
Qwen/Qwen3-32B,c4,20,49,2048,0.008486
Qwen/Qwen3-32B,c4,20,50,128,0.128048
Qwen/Qwen3-32B,c4,20,50,512,0.048710
Qwen/Qwen3-32B,c4,20,50,2048,0.010976
Qwen/Qwen3-32B,c4,20,51,128,0.055406
Qwen/Qwen3-32B,c4,20,51,512,0.031703
Qwen/Qwen3-32B,c4,20,51,2048,0.011169
Qwen/Qwen3-32B,c4,20,52,128,0.091682
Qwen/Qwen3-32B,c4,20,52,512,0.058432
Qwen/Qwen3-32B,c4,20,52,2048,0.017015
Qwen/Qwen3-32B,c4,20,53,128,0.105608
Qwen/Qwen3-32B,c4,20,53,512,0.065035
Qwen/Qwen3-32B,c4,20,53,2048,0.016644
Qwen/Qwen3-32B,c4,20,54,128,0.078866
Qwen/Qwen3-32B,c4,20,54,512,0.057791
Qwen/Qwen3-32B,c4,20,54,2048,0.015097
Qwen/Qwen3-32B,c4,20,55,128,0.079783
Qwen/Qwen3-32B,c4,20,55,512,0.050252
Qwen/Qwen3-32B,c4,20,55,2048,0.014444
Qwen/Qwen3-32B,c4,20,56,128,0.019741
Qwen/Qwen3-32B,c4,20,56,512,0.009277
Qwen/Qwen3-32B,c4,20,56,2048,0.002028
Qwen/Qwen3-32B,c4,20,57,128,0.060807
Qwen/Qwen3-32B,c4,20,57,512,0.033837
Qwen/Qwen3-32B,c4,20,57,2048,0.006177
Qwen/Qwen3-32B,c4,20,58,128,0.010919
Qwen/Qwen3-32B,c4,20,58,512,0.006634
Qwen/Qwen3-32B,c4,20,58,2048,0.001451
Qwen/Qwen3-32B,c4,20,59,128,0.052006
Qwen/Qwen3-32B,c4,20,59,512,0.026412
Qwen/Qwen3-32B,c4,20,59,2048,0.005345
Qwen/Qwen3-32B,c4,20,60,128,0.124502
Qwen/Qwen3-32B,c4,20,60,512,0.047695
Qwen/Qwen3-32B,c4,20,60,2048,0.007792
Qwen/Qwen3-32B,c4,20,61,128,0.026750
Qwen/Qwen3-32B,c4,20,61,512,0.014597
Qwen/Qwen3-32B,c4,20,61,2048,0.003371
Qwen/Qwen3-32B,c4,20,62,128,0.319904
Qwen/Qwen3-32B,c4,20,62,512,0.183515
Qwen/Qwen3-32B,c4,20,62,2048,0.036824
Qwen/Qwen3-32B,c4,20,63,128,0.231911
Qwen/Qwen3-32B,c4,20,63,512,0.111577
Qwen/Qwen3-32B,c4,20,63,2048,0.011441
Qwen/Qwen3-32B,c4,21,0,128,0.355809
Qwen/Qwen3-32B,c4,21,0,512,0.195266
Qwen/Qwen3-32B,c4,21,0,2048,0.044911
Qwen/Qwen3-32B,c4,21,1,128,0.077617
Qwen/Qwen3-32B,c4,21,1,512,0.025134
Qwen/Qwen3-32B,c4,21,1,2048,0.005467
Qwen/Qwen3-32B,c4,21,2,128,0.040901
Qwen/Qwen3-32B,c4,21,2,512,0.018416
Qwen/Qwen3-32B,c4,21,2,2048,0.007185
Qwen/Qwen3-32B,c4,21,3,128,0.279453
Qwen/Qwen3-32B,c4,21,3,512,0.128312
Qwen/Qwen3-32B,c4,21,3,2048,0.026912
Qwen/Qwen3-32B,c4,21,4,128,0.247209
Qwen/Qwen3-32B,c4,21,4,512,0.090560
Qwen/Qwen3-32B,c4,21,4,2048,0.016372
Qwen/Qwen3-32B,c4,21,5,128,0.189630
Qwen/Qwen3-32B,c4,21,5,512,0.070285
Qwen/Qwen3-32B,c4,21,5,2048,0.015904
Qwen/Qwen3-32B,c4,21,6,128,0.089631
Qwen/Qwen3-32B,c4,21,6,512,0.040515
Qwen/Qwen3-32B,c4,21,6,2048,0.007166
Qwen/Qwen3-32B,c4,21,7,128,0.250732
Qwen/Qwen3-32B,c4,21,7,512,0.083092
Qwen/Qwen3-32B,c4,21,7,2048,0.019913
Qwen/Qwen3-32B,c4,21,8,128,0.062464
Qwen/Qwen3-32B,c4,21,8,512,0.028043
Qwen/Qwen3-32B,c4,21,8,2048,0.004808
Qwen/Qwen3-32B,c4,21,9,128,0.008849
Qwen/Qwen3-32B,c4,21,9,512,0.004904
Qwen/Qwen3-32B,c4,21,9,2048,0.001180
Qwen/Qwen3-32B,c4,21,10,128,0.009500
Qwen/Qwen3-32B,c4,21,10,512,0.009297
Qwen/Qwen3-32B,c4,21,10,2048,0.003587
Qwen/Qwen3-32B,c4,21,11,128,0.125251
Qwen/Qwen3-32B,c4,21,11,512,0.056164
Qwen/Qwen3-32B,c4,21,11,2048,0.011188
Qwen/Qwen3-32B,c4,21,12,128,0.022372
Qwen/Qwen3-32B,c4,21,12,512,0.010955
Qwen/Qwen3-32B,c4,21,12,2048,0.002256
Qwen/Qwen3-32B,c4,21,13,128,0.106943
Qwen/Qwen3-32B,c4,21,13,512,0.058870
Qwen/Qwen3-32B,c4,21,13,2048,0.010820
Qwen/Qwen3-32B,c4,21,14,128,0.023159
Qwen/Qwen3-32B,c4,21,14,512,0.012645
Qwen/Qwen3-32B,c4,21,14,2048,0.001443
Qwen/Qwen3-32B,c4,21,15,128,0.122509
Qwen/Qwen3-32B,c4,21,15,512,0.066715
Qwen/Qwen3-32B,c4,21,15,2048,0.011950
Qwen/Qwen3-32B,c4,21,16,128,0.024276
Qwen/Qwen3-32B,c4,21,16,512,0.009211
Qwen/Qwen3-32B,c4,21,16,2048,0.001784
Qwen/Qwen3-32B,c4,21,17,128,0.001049
Qwen/Qwen3-32B,c4,21,17,512,0.001018
Qwen/Qwen3-32B,c4,21,17,2048,0.000400
Qwen/Qwen3-32B,c4,21,18,128,0.042327
Qwen/Qwen3-32B,c4,21,18,512,0.023824
Qwen/Qwen3-32B,c4,21,18,2048,0.008129
Qwen/Qwen3-32B,c4,21,19,128,0.109239
Qwen/Qwen3-32B,c4,21,19,512,0.040887
Qwen/Qwen3-32B,c4,21,19,2048,0.009994
Qwen/Qwen3-32B,c4,21,20,128,0.033241
Qwen/Qwen3-32B,c4,21,20,512,0.012408
Qwen/Qwen3-32B,c4,21,20,2048,0.003616
Qwen/Qwen3-32B,c4,21,21,128,0.147399
Qwen/Qwen3-32B,c4,21,21,512,0.057332
Qwen/Qwen3-32B,c4,21,21,2048,0.014870
Qwen/Qwen3-32B,c4,21,22,128,0.119766
Qwen/Qwen3-32B,c4,21,22,512,0.045100
Qwen/Qwen3-32B,c4,21,22,2048,0.011493
Qwen/Qwen3-32B,c4,21,23,128,0.100230
Qwen/Qwen3-32B,c4,21,23,512,0.057210
Qwen/Qwen3-32B,c4,21,23,2048,0.014168
Qwen/Qwen3-32B,c4,21,24,128,0.069488
Qwen/Qwen3-32B,c4,21,24,512,0.033902
Qwen/Qwen3-32B,c4,21,24,2048,0.009226
Qwen/Qwen3-32B,c4,21,25,128,0.145969
Qwen/Qwen3-32B,c4,21,25,512,0.054162
Qwen/Qwen3-32B,c4,21,25,2048,0.018018
Qwen/Qwen3-32B,c4,21,26,128,0.074700
Qwen/Qwen3-32B,c4,21,26,512,0.020525
Qwen/Qwen3-32B,c4,21,26,2048,0.006019
Qwen/Qwen3-32B,c4,21,27,128,0.178537
Qwen/Qwen3-32B,c4,21,27,512,0.079094
Qwen/Qwen3-32B,c4,21,27,2048,0.025447
Qwen/Qwen3-32B,c4,21,28,128,0.061226
Qwen/Qwen3-32B,c4,21,28,512,0.032025
Qwen/Qwen3-32B,c4,21,28,2048,0.012350
Qwen/Qwen3-32B,c4,21,29,128,0.081080
Qwen/Qwen3-32B,c4,21,29,512,0.032602
Qwen/Qwen3-32B,c4,21,29,2048,0.011644
Qwen/Qwen3-32B,c4,21,30,128,0.088912
Qwen/Qwen3-32B,c4,21,30,512,0.035585
Qwen/Qwen3-32B,c4,21,30,2048,0.010520
Qwen/Qwen3-32B,c4,21,31,128,0.040550
Qwen/Qwen3-32B,c4,21,31,512,0.017812
Qwen/Qwen3-32B,c4,21,31,2048,0.008222
Qwen/Qwen3-32B,c4,21,32,128,0.006703
Qwen/Qwen3-32B,c4,21,32,512,0.004525
Qwen/Qwen3-32B,c4,21,32,2048,0.001358
Qwen/Qwen3-32B,c4,21,33,128,0.010278
Qwen/Qwen3-32B,c4,21,33,512,0.005220
Qwen/Qwen3-32B,c4,21,33,2048,0.000891
Qwen/Qwen3-32B,c4,21,34,128,0.006536
Qwen/Qwen3-32B,c4,21,34,512,0.002816
Qwen/Qwen3-32B,c4,21,34,2048,0.000451
Qwen/Qwen3-32B,c4,21,35,128,0.007066
Qwen/Qwen3-32B,c4,21,35,512,0.005056
Qwen/Qwen3-32B,c4,21,35,2048,0.001282
Qwen/Qwen3-32B,c4,21,36,128,0.099969
Qwen/Qwen3-32B,c4,21,36,512,0.036066
Qwen/Qwen3-32B,c4,21,36,2048,0.006519
Qwen/Qwen3-32B,c4,21,37,128,0.011358
Qwen/Qwen3-32B,c4,21,37,512,0.006797
Qwen/Qwen3-32B,c4,21,37,2048,0.002339
Qwen/Qwen3-32B,c4,21,38,128,0.082600
Qwen/Qwen3-32B,c4,21,38,512,0.031384
Qwen/Qwen3-32B,c4,21,38,2048,0.006532
Qwen/Qwen3-32B,c4,21,39,128,0.106458
Qwen/Qwen3-32B,c4,21,39,512,0.043455
Qwen/Qwen3-32B,c4,21,39,2048,0.010057
Qwen/Qwen3-32B,c4,21,40,128,0.362103
Qwen/Qwen3-32B,c4,21,40,512,0.194651
Qwen/Qwen3-32B,c4,21,40,2048,0.047186
Qwen/Qwen3-32B,c4,21,41,128,0.020485
Qwen/Qwen3-32B,c4,21,41,512,0.008332
Qwen/Qwen3-32B,c4,21,41,2048,0.002197
Qwen/Qwen3-32B,c4,21,42,128,0.058528
Qwen/Qwen3-32B,c4,21,42,512,0.045293
Qwen/Qwen3-32B,c4,21,42,2048,0.016414
Qwen/Qwen3-32B,c4,21,43,128,0.334736
Qwen/Qwen3-32B,c4,21,43,512,0.089725
Qwen/Qwen3-32B,c4,21,43,2048,0.013203
Qwen/Qwen3-32B,c4,21,44,128,0.076611
Qwen/Qwen3-32B,c4,21,44,512,0.020784
Qwen/Qwen3-32B,c4,21,44,2048,0.010499
Qwen/Qwen3-32B,c4,21,45,128,0.061164
Qwen/Qwen3-32B,c4,21,45,512,0.039477
Qwen/Qwen3-32B,c4,21,45,2048,0.015538
Qwen/Qwen3-32B,c4,21,46,128,0.391790
Qwen/Qwen3-32B,c4,21,46,512,0.181179
Qwen/Qwen3-32B,c4,21,46,2048,0.038213
Qwen/Qwen3-32B,c4,21,47,128,0.038053
Qwen/Qwen3-32B,c4,21,47,512,0.027001
Qwen/Qwen3-32B,c4,21,47,2048,0.007642
Qwen/Qwen3-32B,c4,21,48,128,0.014652
Qwen/Qwen3-32B,c4,21,48,512,0.004089
Qwen/Qwen3-32B,c4,21,48,2048,0.001246
Qwen/Qwen3-32B,c4,21,49,128,0.003610
