arm,K,batch,ctx,decode_toks,accept
k2,2,1,2000,140.4,2.981
k2,2,4,2000,526.6,2.986
k2,2,8,2000,996.8,2.981
k2,2,16,2000,1730.6,2.986
k2,2,32,2000,2995.9,2.99
k2,2,64,2000,4417.4,2.981
k2,2,128,2000,5662.1,2.98
k2,2,1,8000,140.2,2.891
k2,2,4,8000,514.3,2.967
k2,2,8,8000,883.4,2.951
k2,2,16,8000,1472.3,2.961
k2,2,32,8000,2202.8,2.958
k2,2,1,14000,140.9,2.944
k2,2,4,14000,466.0,2.93
k2,2,8,14000,833.9,2.957
k2,2,16,14000,1232.1,2.92
