arm,K,batch,ctx,decode_toks,accept
k2,2,1,2000,140.6,2.981
k2,2,4,2000,525.8,2.981
k2,2,8,2000,1004.2,2.981
k2,2,16,2000,1721.1,2.986
k2,2,32,2000,2957.8,2.981
k2,2,64,2000,4499.3,2.984
k2,2,128,2000,5540.4,2.981
k2,2,1,8000,142.2,2.944
k2,2,4,8000,508.4,2.967
k2,2,8,8000,894.8,2.951
k2,2,16,8000,1494.8,2.965
k2,2,32,8000,2190.7,2.959
k2,2,1,14000,141.6,2.944
k2,2,4,14000,476.5,2.93
k2,2,8,14000,821.6,2.957
k2,2,16,14000,1217.3,2.924
