arm,K,batch,ctx,decode_toks,accept
k2,2,1,2000,140.4,2.981
k2,2,4,2000,525.9,2.986
k2,2,8,2000,1000.0,2.981
k2,2,16,2000,1727.2,2.986
k2,2,32,2000,2988.8,2.99
k2,2,64,2000,4410.9,2.982
k2,2,128,2000,5636.5,2.98
k2,2,1,8000,139.1,2.891
k2,2,4,8000,506.0,2.967
k2,2,8,8000,882.2,2.951
k2,2,16,8000,1411.7,2.961
k2,2,32,8000,2189.9,2.958
k2,2,1,14000,139.3,2.944
k2,2,4,14000,459.6,2.93
k2,2,8,14000,828.2,2.957
k2,2,16,14000,1234.0,2.92
