arm,K,batch,ctx,decode_toks,accept
k2,2,1,2000,153.8,2.759
k2,2,8,2000,937.7,2.876
k2,2,32,2000,2899.7,2.853
k2,2,1,8000,170.4,2.927
k2,2,8,8000,927.5,2.887
k2,2,1,14000,182.7,3.0
k2,2,8,14000,863.6,2.915
k4,4,1,2000,127.2,4.154
k4,4,8,2000,846.9,4.472
k4,4,32,2000,2661.3,4.42
k4,4,1,8000,150.5,4.676
k4,4,8,8000,842.9,4.667
k4,4,1,14000,165.0,5.0
k4,4,8,14000,838.8,4.668
