arm,K,batch,ctx,decode_toks,accept
k2,2,1,2000,87.1,2.712
k2,2,8,2000,785.7,2.808
k2,2,32,2000,2449.3,2.845
k2,2,1,8000,95.9,2.118
k2,2,8,8000,723.0,2.799
k2,2,1,14000,138.2,2.963
k2,2,8,14000,572.7,2.882
k4,4,1,2000,99.1,3.951
k4,4,8,2000,670.4,4.399
k4,4,32,2000,2172.0,4.505
k4,4,1,8000,63.6,2.5
k4,4,8,8000,514.4,4.349
k4,4,1,14000,78.2,4.879
k4,4,8,14000,529.1,4.581
