arm,K,batch,ctx,decode_toks,accept
k2,2,1,2000,102.4,2.667
k2,2,8,2000,899.0,2.827
k2,2,32,2000,2948.0,2.829
k2,2,1,8000,114.2,2.064
k2,2,8,8000,810.8,2.762
k2,2,1,14000,170.1,2.963
k2,2,8,14000,983.4,2.887
k4,4,1,2000,118.7,3.951
k4,4,8,2000,825.1,4.342
k4,4,32,2000,2683.8,4.374
k4,4,1,8000,76.4,2.462
k4,4,8,8000,614.2,4.211
k4,4,1,14000,153.4,5.0
k4,4,8,14000,875.2,4.542
