arm,K,batch,ctx,decode_toks,accept
k2,2,1,2000,150.9,2.807
k2,2,8,2000,924.9,2.909
k2,2,32,2000,2835.1,2.873
k2,2,1,8000,164.3,2.927
k2,2,8,8000,898.5,2.905
k2,2,1,14000,174.3,2.963
k2,2,8,14000,843.6,2.912
k4,4,1,2000,129.9,4.378
k4,4,8,2000,883.9,4.596
k4,4,32,2000,2701.3,4.516
k4,4,1,8000,145.9,4.765
k4,4,8,8000,848.3,4.712
k4,4,1,14000,163.0,5.0
k4,4,8,14000,818.2,4.695
