arm,K,batch,ctx,decode_toks,accept
k2,2,1,2000,144.8,2.927
k2,2,8,2000,868.4,2.894
k2,2,32,2000,2806.1,2.883
k2,2,1,8000,114.0,2.038
k2,2,8,8000,699.0,2.688
k2,2,1,14000,174.4,2.891
k2,2,8,14000,808.2,2.802
k4,4,1,2000,137.8,4.765
k4,4,8,2000,866.8,4.684
k4,4,32,2000,2781.0,4.64
k4,4,1,8000,75.8,2.368
k4,4,8,8000,558.7,4.032
k4,4,1,14000,141.6,4.419
k4,4,8,14000,789.6,4.458
