arm,K,batch,ctx,decode_toks,accept
k2,2,1,2000,96.8,2.581
k2,2,8,2000,752.0,2.787
k2,2,32,2000,2785.4,2.821
k2,2,1,8000,110.5,2.038
k2,2,8,8000,815.9,2.743
k2,2,1,14000,173.7,2.963
k2,2,8,14000,964.2,2.849
k4,4,1,2000,115.7,3.857
k4,4,8,2000,835.6,4.276
k4,4,32,2000,2612.6,4.323
k4,4,1,8000,77.9,2.54
k4,4,8,8000,628.0,4.179
k4,4,1,14000,148.8,4.909
k4,4,8,14000,884.2,4.502
