arm,K,batch,ctx,decode_toks,accept
k2,2,1,2000,147.0,2.807
k2,2,8,2000,795.2,2.819
k2,2,32,2000,2645.4,2.878
k2,2,1,8000,114.1,2.118
k2,2,8,8000,744.3,2.776
k2,2,1,14000,165.7,2.944
k2,2,8,14000,891.6,2.9
k4,4,1,2000,127.6,4.263
k4,4,8,2000,722.2,4.505
k4,4,32,2000,2436.2,4.61
k4,4,1,8000,81.9,2.581
k4,4,8,8000,591.4,4.323
k4,4,1,14000,162.5,5.0
k4,4,8,14000,856.9,4.711
